0.000000;0.000000;0.000000;0.000000
0.000000;0.000000;0.000000;0.000000
0.000000;0.000000;0.000000;0.000000
0.000000;0.000000;0.000000;0.000000
0.000000;0.000000;0.000000;0.000000
0.000000;0.000000;0.000000;0.000000
0.000000;0.000000;0.000000;0.000000
0.000000;0.000000;0.000000;0.000000
0.000000;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.328327;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.350029;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
1608055974.371666;0.000000;0.000000;0.000000
